City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
370,moerai,-22.4333,-151.3333,70.99,73,100,12.48,PF,1668515154
371,agadez,19.75,10.25,75.16,19,75,8.95,NE,1668515154
372,abu zabad,12.35,29.25,91.0,15,1,12.55,SD,1668515154
373,marquette,46.5333,-87.6335,27.77,93,97,3.58,US,1668515154
374,port moresby,-9.4431,147.1797,79.02,86,99,4.68,PG,1668515154
375,iqaluit,63.7506,-68.5145,2.93,77,20,20.71,CA,1668515154
376,conceicao do araguaia,-8.2578,-49.2647,82.92,71,87,2.95,BR,1668515154
377,kahului,20.8947,-156.47,73.85,89,100,9.22,US,1668515155
378,puerto montt,-41.4698,-72.9447,59.83,88,75,16.11,CL,1668514964
379,constitucion,-35.3333,-72.4167,63.21,67,74,6.93,CL,1668515155
380,bandarbeyla,9.4942,50.8122,81.18,67,28,16.28,SO,1668515155
381,marsabit,2.3284,37.9899,75.99,48,56,14.23,KE,1668515155
382,kamaishi,39.2667,141.8833,48.79,73,6,6.8,JP,1668515155
383,morant bay,17.8815,-76.4093,80.22,82,13,8.52,JM,1668515155
384,portland,45.5234,-122.6762,44.53,63,0,17.0,US,1668515007
385,tema,5.667,-0.0166,87.96,53,67,6.58,GH,1668515156
386,kanniyakumari,8.0833,77.5667,81.5,73,100,2.71,IN,1668515156
387,egvekinot,66.3167,-179.1667,25.25,97,100,12.66,RU,1668515156
388,cabildo,-38.4842,-61.8954,70.11,39,0,15.12,AR,1668515156
389,colares,38.7992,-9.4469,66.79,94,100,18.01,PT,1668515156
390,la ronge,55.1001,-105.2842,21.45,86,100,2.3,CA,1668515156
391,lagoa,39.05,-27.9833,62.13,82,84,16.37,PT,1668515157
392,abonnema,4.7084,6.7931,90.73,45,47,4.94,NG,1668515157
393,kirishi,59.4471,32.0205,33.51,97,100,6.46,RU,1668515157
394,grand-santi,4.25,-54.3833,80.53,74,59,4.72,GF,1668515157
395,honiara,-9.4333,159.95,79.07,84,48,0.78,SB,1668515157
396,kanigoro,-8.13,112.219,76.12,92,100,1.92,ID,1668515157
397,ingham,42.6,-84.3833,33.75,65,100,10.36,US,1668515157
398,eyl,7.9803,49.8164,83.75,59,2,19.04,SO,1668515157
399,gamba,-2.65,10.0,79.88,74,98,10.29,GA,1668515158
400,sioux lookout,50.1001,-91.917,19.47,86,100,8.05,CA,1668515158
401,mairi,-11.7114,-40.1489,74.86,74,100,4.5,BR,1668515081
402,karratha,-20.7377,116.8463,77.22,62,55,11.65,AU,1668515158
403,saint-joseph,-21.3667,55.6167,77.38,60,19,13.87,RE,1668515158
404,havre-saint-pierre,50.2334,-63.5986,23.0,79,100,4.61,CA,1668515158
405,mangalia,43.8,28.5833,52.52,61,98,5.91,RO,1668515132
406,carman,49.4992,-98.0016,20.32,86,95,6.91,CA,1668515158
407,bandraboua,-12.7044,45.1223,83.88,73,85,7.81,YT,1668515158
408,bereda,43.2686,-7.5406,55.58,100,85,7.34,ES,1668515158
409,kjopsvik,68.097,16.3742,28.27,63,2,8.25,NO,1668515158
410,tsiroanomandidy,-18.7667,46.0333,78.85,55,74,6.2,MG,1668514883
411,zhangye,38.9342,100.4517,36.37,24,92,1.12,CN,1668515159
412,brasilia,-15.7797,-47.9297,72.52,78,75,5.75,BR,1668515159
413,magugu,-4.0167,35.7667,89.58,28,41,6.13,TZ,1668515159
414,nabire,-3.3667,135.4833,78.06,90,74,3.0,ID,1668515160
415,leh,34.1667,77.5833,20.93,76,19,0.6,IN,1668515160
416,hambantota,6.1241,81.1185,80.94,89,40,2.3,LK,1668515160
417,henderson,36.0397,-114.9819,45.84,43,0,10.36,US,1668515160
418,mana,5.6592,-53.7767,81.97,76,45,9.44,GF,1668515160
419,pascagoula,30.3658,-88.5561,63.32,96,100,0.0,US,1668515160
420,kortkeros,61.8106,51.5806,12.2,83,92,5.66,RU,1668515160
421,sorong,-0.8833,131.25,82.62,77,80,3.69,ID,1668515160
422,dwarka,22.2394,68.9678,82.36,56,0,9.8,IN,1668515160
423,zunyi,27.6867,106.9072,53.82,88,99,4.14,CN,1668515160
424,tazovskiy,67.4667,78.7,-19.25,97,9,5.41,RU,1668515161
425,boa vista,2.8197,-60.6733,82.38,74,0,17.27,BR,1668515161
426,camopi,3.1655,-52.3158,82.06,67,52,5.17,GF,1668515161
427,nijar,36.9665,-2.206,67.64,64,20,19.57,ES,1668515078
428,bud,39.447,-86.1758,36.46,78,100,7.81,US,1668515161
429,paraiso,9.8383,-83.8656,66.11,97,84,2.48,CR,1668515161
430,grenada,37.1882,-3.6067,66.67,71,100,3.44,ES,1668515161
431,marienburg,54.0359,19.0266,45.84,69,6,3.51,PL,1668514887
432,itamarandiba,-17.8572,-42.8589,67.42,93,100,0.85,BR,1668515162
433,marystown,47.1666,-55.1483,37.63,75,69,16.87,CA,1668515162
434,cockburn town,21.4612,-71.1419,81.09,76,10,14.09,TC,1668515162
435,suluq,31.6682,20.2521,72.1,52,13,12.82,LY,1668515162
436,cururupu,-1.8283,-44.8683,85.28,62,98,9.33,BR,1668515162
437,salalah,17.0151,54.0924,87.89,37,0,8.05,OM,1668515162
438,camaqua,-30.8511,-51.8122,71.94,52,17,13.8,BR,1668515162
439,kazuno,40.1836,140.7872,42.67,96,100,2.19,JP,1668515162
440,binzhou,37.3667,118.0167,49.06,32,0,1.81,CN,1668515163
441,berezovyy,51.6667,135.7,18.75,70,1,2.21,RU,1668515163
442,khorixas,-20.3667,14.9667,93.52,7,0,12.06,NA,1668515163
443,adrar,20.5022,-10.0711,84.74,22,36,18.21,MR,1668515163
444,guozhen,34.3659,107.359,51.46,56,98,0.47,CN,1668515163
445,pizarro,4.9533,-77.366,75.49,91,94,2.73,CO,1668515163
446,bridgewater,44.3835,-64.5155,37.08,71,13,19.57,CA,1668515163
447,lodja,-3.4833,23.4333,85.42,61,84,2.55,CD,1668515163
448,muros,42.7762,-9.0603,61.14,75,72,17.96,ES,1668515163
449,aswan,24.0934,32.907,83.68,27,0,11.12,EG,1668514938
450,caravelas,-17.7125,-39.2481,82.58,68,100,9.57,BR,1668515164
451,dukat,62.55,155.55,-5.73,83,100,5.37,RU,1668515164
452,santiago de cao,-7.9589,-79.2392,60.93,88,80,2.3,PE,1668515164
453,namibe,-15.1961,12.1522,74.86,61,91,14.0,AO,1668515164
454,mount gambier,-37.8333,140.7667,44.46,84,70,5.75,AU,1668515164
455,inuvik,68.3499,-133.7218,2.26,85,75,2.3,CA,1668515112
456,saint george,37.1041,-113.5841,37.26,61,0,10.36,US,1668515164
457,virarajendrapet,12.2,75.8,68.97,92,91,1.05,IN,1668515164
458,obihiro,42.9172,143.2044,36.0,88,74,3.78,JP,1668515165
459,kajaani,64.2273,27.7285,28.45,93,100,5.75,FI,1668515008
460,port hawkesbury,45.6169,-61.3485,37.9,93,100,8.05,CA,1668515165
461,polovinnoye,54.7914,65.9864,22.39,89,100,12.28,RU,1668515165
462,ndele,8.4109,20.6473,95.43,17,5,5.84,CF,1668515165
463,antofagasta,-23.65,-70.4,63.68,71,62,1.79,CL,1668514886
464,gambo,4.6482,22.2633,92.25,26,75,3.56,CF,1668515165
465,riyadh,24.6877,46.7219,89.74,14,0,12.17,SA,1668514864
466,antsirabe,-19.85,47.0333,67.87,66,71,4.97,MG,1668515165
467,coracora,-15.0333,-73.7833,57.02,45,44,1.25,PE,1668515166
468,haikou,20.0458,110.3417,75.33,94,20,6.71,CN,1668515166
469,kalianget,-7.05,113.9333,82.98,76,99,7.36,ID,1668515166
470,odienne,9.51,-7.5692,89.71,43,5,3.94,CI,1668515166
471,sola,-13.8833,167.55,74.07,94,20,0.0,VU,1668515166
472,faanui,-16.4833,-151.75,78.22,80,56,4.14,PF,1668515166
473,margate,51.3813,1.3862,54.9,92,100,11.99,GB,1668515166
474,amod,21.9833,72.9,85.3,34,0,3.71,IN,1668515166
475,xinyang,32.1228,114.0656,56.64,42,62,3.04,CN,1668515167
476,yelizovo,53.1873,158.3805,28.54,74,0,2.24,RU,1668514983
477,muyezerskiy,63.9333,31.65,29.77,79,100,7.4,RU,1668515167
478,sao felix do xingu,-6.6447,-51.995,81.54,74,96,3.62,BR,1668515167
479,basco,20.4487,121.9702,79.86,72,89,19.73,PH,1668515167
480,alugan,12.2188,125.4808,81.37,84,97,12.82,PH,1668515167
481,mitchell,43.7094,-98.0298,23.74,86,100,8.05,US,1668515168
482,pundaguitan,6.3711,126.1689,83.91,76,100,13.09,PH,1668515168
483,panaba,21.2833,-88.2667,69.6,93,6,3.31,MX,1668515168
484,celestun,20.8667,-90.4,71.6,87,6,7.78,MX,1668515168
485,proletarskiy,50.7914,35.7731,36.25,49,73,8.01,RU,1668515168
486,sibenik,43.7272,15.9058,65.37,68,67,3.98,HR,1668514883
487,laa,8.0797,-10.7732,88.47,55,61,1.01,SL,1668515168
488,jinchang,38.4953,102.1739,38.21,29,56,3.0,CN,1668515168
489,pangoa,-12.1167,-73.0,71.02,94,85,1.95,PE,1668515168
490,aanekoski,62.6946,25.818,32.07,83,97,7.43,FI,1668515169
491,san bernardo,-33.6,-70.7167,77.14,37,97,1.19,CL,1668515169
492,kuching,1.55,110.3333,79.12,91,40,11.99,MY,1668514911
493,haines junction,60.7522,-137.5108,31.95,100,100,1.14,CA,1668515169
494,carupano,10.6678,-63.2585,78.91,84,27,6.24,VE,1668515169
495,melendugno,40.2747,18.3368,64.49,68,40,4.61,IT,1668515169
496,acarau,-2.8856,-40.12,84.33,60,99,16.17,BR,1668515169
497,avera,33.194,-82.5271,51.31,81,100,7.92,US,1668515169
498,margherita,27.2833,95.6833,64.89,82,0,2.57,IN,1668515170
499,morro bay,35.3658,-120.8499,48.15,1,0,3.69,US,1668515170
500,belmonte,-15.8631,-38.8828,81.03,72,99,8.19,BR,1668515170
501,khandyga,62.6667,135.6,-28.39,100,100,2.08,RU,1668515170
502,darab,28.7519,54.5444,74.88,22,0,8.12,IR,1668515170
503,ossora,59.2353,163.0719,29.3,90,100,28.45,RU,1668515171
504,san joaquin,37.9333,-121.3011,43.36,87,0,0.0,US,1668515171
505,manaure,11.7751,-72.4445,78.57,87,84,9.64,CO,1668515171
506,chake chake,-5.2459,39.7666,85.96,58,57,5.86,TZ,1668515171
507,matagami,49.7502,-77.6328,17.71,93,100,12.66,CA,1668515171
508,shatura,55.5725,39.5368,31.57,56,100,3.51,RU,1668515102
509,talcahuano,-36.7167,-73.1167,56.88,88,75,9.22,CL,1668515041
510,elk city,35.412,-99.4043,21.42,86,0,6.91,US,1668515171
511,buin,-33.7333,-70.75,78.12,26,99,1.39,CL,1668515171
512,yarkovo,57.4028,67.0786,12.88,90,100,10.69,RU,1668515171
513,jamame,0.0722,42.7506,86.18,58,75,14.0,SO,1668515172
514,olden,61.8364,6.8064,57.94,72,98,10.76,NO,1668515172
515,bhatkal,13.9667,74.5667,80.02,80,88,3.65,IN,1668515172
516,shingu,33.7333,135.9833,51.42,77,0,6.53,JP,1668515172
517,whitehorse,60.7161,-135.0538,34.57,93,100,0.0,CA,1668515172
518,abong mbang,3.9833,13.1833,88.68,34,65,5.06,CM,1668515172
519,ola,59.5833,151.2833,4.21,70,39,9.04,RU,1668515172
520,port said,31.2565,32.2841,70.27,55,46,12.06,EG,1668515173
521,nuevitas,21.5453,-77.2644,77.67,85,3,7.52,CU,1668515173
522,isla vista,34.4133,-119.861,55.83,66,0,0.0,US,1668515173
523,nanning,22.8167,108.3167,72.05,60,98,5.14,CN,1668514920
524,raahe,64.6833,24.4833,28.49,72,77,11.43,FI,1668514913
525,ibadan,7.3878,3.8964,91.35,32,99,2.68,NG,1668515173
526,novichikha,52.204,81.3877,38.32,66,88,19.44,RU,1668515173
527,dalvik,65.9702,-18.5286,40.93,91,95,10.27,IS,1668515173
528,serebryanyy bor,56.8,124.8,-24.95,100,80,1.92,RU,1668515174
529,newton,42.337,-71.2092,32.68,77,47,1.01,US,1668515174
530,conde,-7.2597,-34.9075,76.46,94,75,11.5,BR,1668515174
531,surgut,61.25,73.4167,0.09,84,40,11.18,RU,1668515156
532,sari,36.5633,53.0601,63.99,59,0,11.5,IR,1668515174
533,vrangel,42.7297,133.0839,35.1,56,1,8.52,RU,1668515174
534,kirakira,-10.4544,161.9205,79.92,79,27,2.55,SB,1668515174
535,borogontsy,62.6683,131.1683,-38.92,100,86,0.94,RU,1668515175
536,tanabe,33.7333,135.3667,57.11,71,7,12.39,JP,1668515175
537,kawalu,-7.3817,108.2082,73.09,98,100,2.33,ID,1668515175
538,aleksandrovsk-sakhalinskiy,50.8975,142.1561,20.1,79,11,2.44,RU,1668515175
539,touros,-5.1989,-35.4608,84.38,57,71,10.54,BR,1668515176
540,itarema,-2.9248,-39.9167,84.87,57,99,15.3,BR,1668515176
541,tokomaru,-40.4667,175.5,59.11,95,13,0.72,NZ,1668515176
542,bilma,18.6853,12.9164,80.91,16,13,6.44,NE,1668515176
543,manvi,15.9833,77.05,82.72,43,67,4.56,IN,1668515176
544,asau,46.4333,26.4,47.32,37,73,2.37,RO,1668515176
545,bani,18.2833,-70.3333,74.64,74,0,7.63,DO,1668515176
546,roma,43.2128,-75.4557,32.86,83,100,1.01,US,1668514916
547,ishimbay,53.4545,56.0415,21.25,89,100,12.84,RU,1668515003
548,menongue,-14.6585,17.691,88.07,26,100,7.4,AO,1668515176
549,payakumbuh,-0.2202,100.6308,71.22,89,100,4.12,ID,1668515177
550,taltal,-25.4,-70.4833,61.29,84,66,6.15,CL,1668515177
551,iranshahr,27.2025,60.6848,84.54,26,20,11.5,IR,1668515177
552,carballo,43.213,-8.691,60.06,87,40,11.5,ES,1668515177
553,duluth,46.7833,-92.1066,32.07,90,100,6.91,US,1668515177
554,grand gaube,-20.0064,57.6608,76.37,57,1,8.99,MU,1668515177
555,urucurituba,-2.6833,-57.6667,82.98,73,100,2.75,BR,1668515177
556,porto novo,6.4965,2.6036,92.62,44,76,3.24,BJ,1668515178
557,mucurapo,10.6667,-61.5333,84.02,85,30,11.16,TT,1668515178
558,kloulklubed,7.0419,134.2556,77.5,82,100,11.05,PW,1668515178
559,ussel,45.55,2.3167,54.39,90,100,9.4,FR,1668515178
560,mezen,65.8522,44.24,19.94,94,80,5.14,RU,1668515178
561,vestmannaeyjar,63.4427,-20.2734,49.19,93,75,19.57,IS,1668515178
562,kimbe,-5.5502,150.1429,79.66,82,84,2.28,PG,1668515178
563,verkh-usugli,52.7,115.1667,13.06,90,26,4.05,RU,1668515179
564,lasa,46.6166,10.7002,47.28,74,80,3.98,IT,1668515179
565,volkhov,59.9258,32.3382,33.62,97,100,6.58,RU,1668515179
566,marsa matruh,31.3525,27.2453,68.76,55,60,10.33,EG,1668515179
567,merauke,-8.4667,140.3333,81.73,79,96,8.88,ID,1668515179
568,mikhaylovskoye,51.8239,79.7172,39.78,65,78,19.28,RU,1668515179
569,morehead,37.2711,-87.1764,40.98,95,100,5.73,US,1668515179
570,erfurt,50.9833,11.0333,63.39,64,0,6.91,DE,1668514906
571,cacule,-14.5033,-42.2222,79.56,63,99,5.73,BR,1668515179
572,izumo,35.3667,132.7667,57.15,65,31,8.66,JP,1668515180
573,velsk,61.0701,42.0983,28.67,77,100,0.72,RU,1668515180
574,moree,-29.4667,149.85,65.8,48,8,8.39,AU,1668515180
575,massakory,12.996,15.7293,92.7,12,74,12.71,TD,1668515180
